character_id,character_name,player_id,player_main_handle,player_known_by,player_real_name,player_link_type,player_link_status,player_link_confidence,player_link_evidence_id,player_link_notes,immortal_list_status,immortal_list_category,is_maiar_muddler,honorary_immortal,immortal_list_source_id,immortal_list_source_name,immortal_list_source_date_context,immortal_list_evidence_id,immortal_list_review_status,immortal_list_notes,source_whois_id,source_descriptor,derived_race,derived_subrace,derived_faction,derived_faction_confidence,derived_base_class,derived_who_class_group,derived_class_title,derived_class_confidence,derived_class_skill_notes,derived_class_level_restriction_notes,derived_class_race_restriction_notes,derived_class_alignment_restriction_notes,derived_gender,derived_gender_confidence,derived_immortal_rank,derived_immortal_code,derived_immortal_role,classification_status,classification_notes,candidate_whois_rows,review_needed
char_twibble,Twibble,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_twibble_166_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_twibble_1781606438,Maia,Maia,,Immortals,high,Wright,Wright,Wright,high,,,,,,,Maia,M,Wright,immortal,immortal_term=Maia | race_term=Maia,1,no
char_ammon,Ammon,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_ammon_207_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_ammon_1781576823,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_belmir,Belmir,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_belmir_347_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_belmir_1781577914,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_ariana,Ariana,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_ariana_85_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_ariana_1781577637,Maia,Maia,,Immortals,high,Wright,Wright,Wright,high,,,,,,,Maia,M,Wright,immortal,immortal_term=Maia | race_term=Maia,1,no
char_eldahal,Eldahal,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_eldahal_425_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_eldahal_1781579121,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_ender,Ender,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_ender_430_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_ender_1781579219,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_belenos,Belenos,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_belenos_215_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_belenos_1781577903,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_viil,Viil,,,,,,,,,,current,Maia,yes,no,2026_06_16_current_immortals,MUME current immortal list,List current as of 2026-06-16,immortal_2026_06_16_current_immortals_viil_47_listed_current_immortal,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.,whois_viil_1781606636,Maia,Maia,,Immortals,high,Wright,Wright,Wright,high,,,,,,,Maia,M,Wright,immortal,immortal_term=Maia | race_term=Maia,1,no
char_he,he,,,,,,,,,,,,,,,,,,,,whois_he_1781578845,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_tsort,Tsort,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_tsort_751_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_tsort_1781606415,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_morten,Morten,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_morten_264_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_morten_1781604947,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_transergod,TranserGod,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_transergod_163_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_transergod_1781606398,Maia,Maia,,Immortals,high,Wright,Wright,Wright,high,,,,,,,Maia,M,Wright,immortal,immortal_term=Maia | race_term=Maia,1,no
char_morceleb,Morceleb,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_morceleb_192_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_morceleb_1781604925,Maia,Maia,,Immortals,high,Builder,Builder,Builder,high,,,,,,,Maia,M,Builder,immortal,immortal_term=Maia | race_term=Maia,1,no
char_kleftis,Kleftis,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_kleftis_550_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_kleftis_1781604115,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_andela,Andela,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_andela_318_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_andela_1781576844,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_caldan,Caldan,,,,,,,,,,current,Maia,no,no,2026_06_16_current_immortals,MUME current immortal list,List current as of 2026-06-16,immortal_2026_06_16_current_immortals_caldan_29_listed_current_immortal,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.,whois_caldan_1781578553,Maia,Maia,,Immortals,high,Wright,Wright,Wright,high,,,,,,,Maia,M,Wright,immortal,immortal_term=Maia | race_term=Maia,1,no
char_torak,Torak,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_torak_750_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_torak_1781606386,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_lena,Lena,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_lena_128_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_lena_1781604336,Maia,Maia,,Immortals,high,Wright,Wright,Wright,high,,,,,,,Maia,M,Wright,immortal,immortal_term=Maia | race_term=Maia,1,no
char_toby,Toby,,,,,,,,,,current,Maia,no,no,2026_06_16_current_immortals,MUME current immortal list,List current as of 2026-06-16,immortal_2026_06_16_current_immortals_toby_103_listed_current_immortal,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.,whois_toby_1781606380,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_smokey,Smokey,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_smokey_717_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_smokey_1781605989,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_titus,Titus,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_titus_748_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_titus_1781606369,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_aikios,Aikios,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_aikios_304_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_aikios_1781576688,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_tirmenel,Tirmenel,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_tirmenel_284_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_tirmenel_1781606364,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_tippy,Tippy,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_tippy_747_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_tippy_1781606358,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_narndir,Narndir,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_narndir_265_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_narndir_1781605025,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_timbulimbu,Timbulimbu,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_timbulimbu_746_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_timbulimbu_1781606336,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_imatin,Imatin,,,,,,,,,,current,Maia,no,no,2026_06_16_current_immortals,MUME current immortal list,List current as of 2026-06-16,immortal_2026_06_16_current_immortals_imatin_52_listed_current_immortal,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.,whois_imatin_1781587113,Maia,Maia,,Immortals,high,Builder,Builder,Builder,high,,,,,,,Maia,M,Builder,immortal,immortal_term=Maia | race_term=Maia,1,no
char_arcane,Arcane,,,,,,,,,,current,Maia,yes,no,2026_06_16_current_immortals,MUME current immortal list,List current as of 2026-06-16,immortal_2026_06_16_current_immortals_arcane_24_listed_current_immortal,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.,whois_arcane_1781577594,Maia,Maia,,Immortals,high,Wright,Wright,Wright,high,,,,,,,Maia,M,Wright,immortal,immortal_term=Maia | race_term=Maia,1,no
char_gauss,Gauss,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_gauss_470_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_gauss_1781579949,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_koft,Koft,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_koft_551_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_koft_1781604130,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_makar,Makar,,,,,,,,,,retired,Vala,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_makar_27_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_makar_1781604591,Vala,Vala,,Immortals,high,Mudller,Mudller,Mudller,high,,,,,,,Vala,V,Mudller,immortal,immortal_term=Vala | race_term=Vala,1,no
char_kyrill,Kyrill,,,,,,,,,,current,Maia,no,no,2026_06_16_current_immortals,MUME current immortal list,List current as of 2026-06-16,immortal_2026_06_16_current_immortals_kyrill_81_listed_current_immortal,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.,whois_kyrill_1781604232,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_telcontar,Telcontar,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_telcontar_735_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_telcontar_1781606209,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_faloth,Faloth,,,,,,,,,,retired,Maia,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_faloth_234_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_faloth_1781579664,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_gorefang,Gorefang,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_gorefang_480_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_gorefang_1781580042,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_thrust,Thrust,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_thrust_744_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_thrust_1781606308,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_enerdhil,Enerdhil,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_enerdhil_432_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_enerdhil_1781579245,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_cryhavoc,CryHavoc,,,,,,,,,,retired,Implementor,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_cryhavoc_1_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_cryhavoc_1781578746,Implementor,Implementor,,Immortals,high,,,,,,,,,,,Implementor,I,,immortal,immortal_term=Implementor,1,no
char_beran,Beran,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_beran_348_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_beran_1781577920,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
char_tempuntekijä,Tempuntekijä,,,,,,,,,,current,Maia,no,no,2026_06_16_current_immortals,MUME current immortal list,List current as of 2026-06-16,immortal_2026_06_16_current_immortals_tempuntekija_100_listed_current_immortal,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.,whois_tempuntekijä_1781606226,Maia,Maia,,Immortals,high,Cartographer,Cartographer,Cartographer,high,,,,,,,Maia,M,Cartographer,immortal,immortal_term=Maia | race_term=Maia,1,no
char_thorin,Thorin,,,,,,,,,,retired,Aratar,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_thorin_11_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_thorin_1781606289,"Vala, one of the Aratar",Vala,,Immortals,high,,,,,,,,,,,Arata,A,,immortal,immortal_term=one of the Aratar | race_term=Vala,1,no
char_zachariah,Zachariah,,,,,,,,,,retired,Boardreader,no,no,2026_06_16_retired_immortals,MUME retired immortal list,List current as of 2026-06-16,immortal_2026_06_16_retired_immortals_zachariah_790_listed_retired_immortal,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.,whois_zachariah_1781606872,Maia,Maia,,Immortals,high,,,,,,,,,,,Maia,M,,immortal,immortal_term=Maia | race_term=Maia,1,no
