source_id,immortal_status,immortal_category,character_key,display_name,is_maiar_muddler,honorary_immortal,evidence_kind,source_order,review_status,notes
2026_06_16_retired_immortals,retired,Boardreaders,Víggo,Víggo,no,no,listed_retired_immortal,766,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Vigo,Vigo,no,no,listed_retired_immortal,767,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Violith,Violith,no,no,listed_retired_immortal,768,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Vürogue,Vürogue,no,no,listed_retired_immortal,769,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ween,Ween,no,no,listed_retired_immortal,770,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Wilderon,Wilderon,no,no,listed_retired_immortal,771,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Wiz,Wiz,no,no,listed_retired_immortal,772,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Wormtongue,Wormtongue,no,no,listed_retired_immortal,773,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Wryak,Wryak,no,no,listed_retired_immortal,774,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Wuji,Wuji,no,no,listed_retired_immortal,775,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Wulfgart,Wulfgart,no,no,listed_retired_immortal,776,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Xargon,Xargon,no,no,listed_retired_immortal,777,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Xcrxx,Xcrxx,no,no,listed_retired_immortal,778,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Xero,Xero,no,no,listed_retired_immortal,779,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Xit,Xit,no,no,listed_retired_immortal,780,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Yager,Yager,no,no,listed_retired_immortal,781,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Yarin,Yarin,no,no,listed_retired_immortal,782,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ydy,Ydy,no,no,listed_retired_immortal,783,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Yim,Yim,no,no,listed_retired_immortal,784,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Yki,Yki,no,no,listed_retired_immortal,785,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Yks,Yks,no,no,listed_retired_immortal,786,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ynket,Ynket,no,no,listed_retired_immortal,787,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Ytinas,Ytinas,no,no,listed_retired_immortal,788,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Yukie,Yukie,no,no,listed_retired_immortal,789,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zachariah,Zachariah,no,no,listed_retired_immortal,790,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zen,Zen,no,no,listed_retired_immortal,791,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zenon,Zenon,no,no,listed_retired_immortal,792,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zerototh,Zerototh,no,no,listed_retired_immortal,793,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zeus,Zeus,no,no,listed_retired_immortal,794,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zhot,Zhot,no,no,listed_retired_immortal,795,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zimri,Zimri,no,no,listed_retired_immortal,796,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zlam,Zlam,no,no,listed_retired_immortal,797,candidate,
2026_06_16_retired_immortals,retired,Boardreaders,Zlinduq,Zlinduq,no,no,listed_retired_immortal,798,candidate,
2026_06_16_retired_immortals,retired,True Legend,Norsu,Norsu,no,yes,honorary_immortal,799,candidate,First character to reach level 100; honorary immortal.
